Name,Power,Power_Coeff,Torque,Torque_Coeff,Speed,Speed_Coeff,Acceleration,Acceleration_Coeff,Handling,Handling_Coeff,Offroad,Offroad_Coeff,Tags,Price
"Renault                    4",30,0,5,47,0,8,111,0,7,26,1,8,27,0,8,46,0,9,"класс  A           хэтчбек               Франция                       60                               1","4800 /"
"Ford                  Capri",59,0,8,97,1,145,0,7,18,9,2,26,1,57,1,"класс             хэтчбек               США                      60                               1","5000 /"
"Porsche	                911 GT3 Cup",510,1,1,471,1,3,325,1,6,3,8,1,1,154,1,3,20,0,6,"класс              купе               Германия                     20                           4                        автоспорт","35 000 /"
"Lamborghini	Aventador S",740,1,2,690,1,3,350,4,2,9,1,7,122,1,5,49,0,8,"класс              купе               Италия                     20                           3","36 000 /"
"Lamborghini	Urus Off-Road Package",650,1,3,850,1,3,305,2,5,3,6,1,7,84,1,2,140,1,5,"класс              внедорожник               Италия                     20                           3","37 500 /"
"BMW	           M8 GTE",560,1,4,690,1,300,2,4,3,4,1,4,139,1,2,11,0,6,"класс              купе               Германия                     20                           5                            автоспорт","38 000 /"
"Ferrari	             SF 90 Stradale",780,1,2,800,1,1,340,4,2,5,1,3,157,1,3,20,0,7,"класс              купе               Италия                     20                           3","38 500 /"
"Ferrari	            488 Challenge Evo",670,1,2,760,1,2,330,5,3,1,9,169,1,4,17,0,6,"класс              купе               Италия                     20                          4                       автоспорт","40 000 /"
"Porsche	               935",700,1,2,750,1,4,330,5,2,7,1,9,160,1,5,18,0,6,"класс              купе               Германия                     20                          4                       автоспорт                      widow maker","42 000 /"
"Lamborghini	Sian FKP 37",819,1,758,1,2,350,3,7,2,8,2,139,1,4,50,0,8,"класс              купе               Италия                     20                          4                                         widow maker","42 500 /"
"Chevrolet  	Corvette C7.R Redline",700,1,4,835,1,4,349,4,3,2,141,1,3,20,0,6,"класс              купе               США                     20                           5                       автоспорт","43 800 /"
"Lamborghini	Essenza SCV 12",830,1,800,1,2,350,3,7,2,5,2,166,1,3,42,0,7,"класс              купе               Италия                     20                           4                       автоспорт","44 000 /"
"Chevrolet	 Hennessey Goliath 6×6",715,1,2,915,1,2,175,0,8,8,0,9,39,0,8,193,0,9,"класс             внедорожник               США                    20                           4                            коллекция","44 000 /"
"Lamborghini	  SC 20",770,1,720,1,2,351,3,5,2,8,1,9,135,1,4,44,0,8,"класс              купе               Италия                     20                          5                           widow maker                 коллекция","45 500 /"
"Lamborghini	Urus HPE 750",740,1,3,975,1,1,319,2,3,1,3,95,1,3,99,1,5,"класс             внедорожник               Италия                    20                           4                            коллекция                        widow maker","48 000 /"
"Ferrari	           FXX K-Evo",1050,0,9,900,0,8,350,5,2,5,2,186,1,2,9,0,6,"класс              купе               Италия                     20                           4                      автоспорт","50 000 /"
"Renault                          Clio  1.0",100,0,9,160,1,1,187,0,7,11,8,1,7,86,0,8,33,0,8,"класс              хэтчбек                Франция                       20                           1","6000 /"
"Renault	   Megane 1.3",100,0,9,200,1,1,190,0,8,10,6,1,8,87,0,8,35,0,8,"класс              хэтчбек                Франция                       20                           1","6500 /"
"Renault            Duster 2.0",143,0,8,195,1,2,174,0,5,11,5,1,5,47,0,7,152,1,"класс              внедорожник                 Франция                       20                           1","10 000 /"
"Renault	        Koleos",150,1,1,340,1,3,190,0,8,11,8,1,6,59,0,9,135,1,"класс              внедорожник                 Франция                       20                           2","12 200 /"
"Ford	             Bronco Sport",181,1,257,1,5,180,0,5,10,9,1,8,56,0,7,177,0,8,"класс              внедорожник                США                       20                           2","13 900 /"
"Renault	 Alpine A110 S",292,1,1,320,1,2,260,1,6,4,4,1,132,1,4,25,0,7,"класс              купе                 Франция                       20                           2","15 400 /"
"BMW	         M135i xDrive Street Racer",306,1,1,450,1,250,1,2,4,8,1,117,1,1,59,0,9,"класс              хэтчбек                 Германия                      20                          4                коллекция                  hot hatch","16 500 /"
"Chevrolet	       Blazer RS",308,1,1,368,1,5,232,0,6,6,3,1,1,72,0,7,94,1,3,"класс              внедорожник                США                       20                           2","17 200 /"
"Chevrolet	 Colorado ZR2 Bison",312,1,354,1,6,190,0,7,8,7,1,51,0,9,190,0,8,"класс              внедорожник                США                       20                           2","17 800 /"
